Anno evento;Residenza;Genere;Età decesso;Gruppi cause morte;Cause morte;Cause morte violenta;Tipologia morte violenta;Numerosità
2009;Fuori Milano;Maschi;82;Tumori;Tumori maligni della trachea, bronchi, polmoni;;;5
2009;Fuori Milano;Maschi;82;Tumori;Tumori maligni di osso e cartilagine articolare;;;1
2009;Fuori Milano;Maschi;82;Tumori;Tumori maligni della prostata;;;1
2009;Fuori Milano;Maschi;82;Tumori;Altri tumori maligni dei tessuti linfatici;;;1
2009;Fuori Milano;Maschi;82;Malattie del sangue, degli organi ematopoietici e alcuni disturbi immunitari;Anemie;;;1
2009;Fuori Milano;Maschi;82;Malattie del sistema nervoso;Altre malattie del sistema nervoso;;;1
2009;Fuori Milano;Maschi;82;Malattie del sistema circolatorio;Ipertensione;;;1
2009;Fuori Milano;Maschi;82;Malattie del sistema circolatorio;Altre malattie ischemiche del cuore;;;1
2009;Fuori Milano;Maschi;82;Malattie del sistema circolatorio;Altre malattie del cuore;;;10
2009;Fuori Milano;Maschi;82;Malattie del sistema circolatorio;Altri disturbi circolatori dell'encefalo;;;1
2009;Fuori Milano;Maschi;82;Malattie del sistema circolatorio;Altre malattie del sistema circolatorio;;;1
2009;Fuori Milano;Maschi;82;Malattie del sistema respiratorio;Bronchite;;;6
2009;Fuori Milano;Maschi;82;Malattie del sistema respiratorio;Altre malattie dell'apparato respiratorio;;;1
2009;Fuori Milano;Maschi;82;Malattie dell'apparato digerente;Cirrosi fegato;;;2
2009;Fuori Milano;Maschi;82;Malattie dell'apparato digerente;Altre malattie del fegato;;;1
2009;Fuori Milano;Maschi;82;Malattie dell'apparato genitourinario;Insufficienza renale;;;1
2009;Fuori Milano;Maschi;82;Sintomi, segni e risultati anormali di esami clinici e di laboratorio;Senilità;;;2
2009;Fuori Milano;Maschi;83;Tumori;Tumori maligni dell'intestino;;;1
2009;Fuori Milano;Maschi;83;Tumori;Tumori maligni del fegato e vie biliari;;;3
2009;Fuori Milano;Maschi;83;Tumori;Tumori maligni della trachea, bronchi, polmoni;;;2
2009;Fuori Milano;Maschi;83;Tumori;Altri tumori maligni dell'apparato respiratorio;;;1
2009;Fuori Milano;Maschi;83;Tumori;Tumori maligni della prostata;;;1
2009;Fuori Milano;Maschi;83;Tumori;Tumori maligni dell'apparato urinario;;;3
2009;Fuori Milano;Maschi;83;Malattie endocrine, nutrizionali e metaboliche;Disturbi metabolici;;;1
2009;Fuori Milano;Maschi;83;Disturbi psichici e comportamentali;Disturbi psichici;;;1
2009;Fuori Milano;Maschi;83;Malattie del sistema nervoso;Altre malattie del sistema nervoso;;;1
2009;Fuori Milano;Maschi;83;Malattie del sistema circolatorio;Infarto miocardico acuto e pregresso;;;2
2009;Fuori Milano;Maschi;83;Malattie del sistema circolatorio;Altre malattie ischemiche del cuore;;;1
2009;Fuori Milano;Maschi;83;Malattie del sistema circolatorio;Altre malattie del cuore;;;4
2009;Fuori Milano;Maschi;83;Malattie del sistema circolatorio;Emorragia cerebrale;;;1
2009;Fuori Milano;Maschi;83;Malattie del sistema circolatorio;Altri disturbi circolatori dell'encefalo;;;1
2009;Fuori Milano;Maschi;83;Malattie del sistema circolatorio;Arteriosclerosi generalizzata;;;1
2009;Fuori Milano;Maschi;83;Malattie del sistema respiratorio;Polmonite;;;2
2009;Fuori Milano;Maschi;83;Malattie del sistema respiratorio;Bronchite;;;1
2009;Fuori Milano;Maschi;83;Malattie del sistema respiratorio;Altre malattie dell'apparato respiratorio;;;1
2009;Fuori Milano;Maschi;83;Malattie dell'apparato digerente;Occlusione intestinale;;;1
2009;Fuori Milano;Maschi;83;Malattie dell'apparato genitourinario;Insufficienza renale;;;1
2009;Fuori Milano;Maschi;83;Sintomi, segni e risultati anormali di esami clinici e di laboratorio;Senilità;;;2
2009;Fuori Milano;Maschi;84;Tumori;Tumori maligni cavità boccale e faringe;;;1
2009;Fuori Milano;Maschi;84;Tumori;Tumori maligni dell'intestino;;;2
2009;Fuori Milano;Maschi;84;Tumori;Tumori maligni del fegato e vie biliari;;;2
2009;Fuori Milano;Maschi;84;Tumori;Altri tumori maligni dell'apparato digerente;;;1
2009;Fuori Milano;Maschi;84;Tumori;Tumori maligni della trachea, bronchi, polmoni;;;4
2009;Fuori Milano;Maschi;84;Tumori;Melanoma ed altri tumori maligni della cute;;;1
2009;Fuori Milano;Maschi;84;Tumori;Altre localizzazioni di tumori maligni;;;1
2009;Fuori Milano;Maschi;84;Malattie del sangue, degli organi ematopoietici e alcuni disturbi immunitari;Anemie;;;1
2009;Fuori Milano;Maschi;84;Malattie del sistema nervoso;Altre malattie del sistema nervoso;;;1
2009;Fuori Milano;Maschi;84;Malattie del sistema circolatorio;Ipertensione;;;1
2009;Fuori Milano;Maschi;84;Malattie del sistema circolatorio;Altre malattie del cuore;;;4
2009;Fuori Milano;Maschi;84;Malattie del sistema circolatorio;Trombosi cerebrale ed embolia;;;2
2009;Fuori Milano;Maschi;84;Malattie del sistema circolatorio;Altri disturbi circolatori dell'encefalo;;;1
2009;Fuori Milano;Maschi;84;Malattie del sistema respiratorio;Polmonite;;;4
2009;Fuori Milano;Maschi;84;Malattie del sistema respiratorio;Bronchite;;;2
2009;Fuori Milano;Maschi;84;Malattie del sistema respiratorio;Altre malattie dell'apparato respiratorio;;;2
2009;Fuori Milano;Maschi;84;Malattie dell'apparato digerente;Altre malattie del fegato;;;1
2009;Fuori Milano;Maschi;84;Malattie dell'apparato genitourinario;Altre malattie apparato urinario;;;1
2009;Fuori Milano;Maschi;84;Sintomi, segni e risultati anormali di esami clinici e di laboratorio;Sintomi, segni e risultati anormali di esami;;;1
2009;Fuori Milano;Maschi;85;Tumori;Tumori maligni dell'intestino;;;2
2009;Fuori Milano;Maschi;85;Tumori;Altri tumori maligni dell'apparato digerente;;;1
2009;Fuori Milano;Maschi;85;Tumori;Tumori maligni della trachea, bronchi, polmoni;;;4
2009;Fuori Milano;Maschi;85;Tumori;Tumori maligni di osso e cartilagine articolare;;;1
2009;Fuori Milano;Maschi;85;Tumori;Tumori maligni della prostata;;;2
2009;Fuori Milano;Maschi;85;Tumori;Altri tumori maligni dei tessuti linfatici;;;1
2009;Fuori Milano;Maschi;85;Tumori;Altre localizzazioni di tumori maligni;;;1
2009;Fuori Milano;Maschi;85;Malattie del sistema nervoso;Altre malattie del sistema nervoso;;;1
2009;Fuori Milano;Maschi;85;Malattie del sistema circolatorio;Ipertensione;;;2
2009;Fuori Milano;Maschi;85;Malattie del sistema circolatorio;Infarto miocardico acuto e pregresso;;;4
2009;Fuori Milano;Maschi;85;Malattie del sistema circolatorio;Altre malattie ischemiche del cuore;;;2
2009;Fuori Milano;Maschi;85;Malattie del sistema circolatorio;Altre malattie del cuore;;;12
2009;Fuori Milano;Maschi;85;Malattie del sistema circolatorio;Trombosi cerebrale ed embolia;;;2
2009;Fuori Milano;Maschi;85;Malattie del sistema circolatorio;Altre malattie del sistema circolatorio;;;1
2009;Fuori Milano;Maschi;85;Malattie del sistema respiratorio;Polmonite;;;5
2009;Fuori Milano;Maschi;85;Malattie del sistema respiratorio;Bronchite;;;1
2009;Fuori Milano;Maschi;85;Malattie del sistema respiratorio;Altre malattie dell'apparato respiratorio;;;1
2009;Fuori Milano;Maschi;85;Malattie dell'apparato digerente;Occlusione intestinale;;;2
2009;Fuori Milano;Maschi;85;Malattie dell'apparato genitourinario;Altre malattie apparato urinario;;;1
2009;Fuori Milano;Maschi;85;Cause esterne di morbosità e mortalità;Altre cause esterne di traumatismo accidentale;Altre cause esterne di traumatismo accidentale;Accidentale;1
2009;Fuori Milano;Maschi;86;Tumori;Tumori maligni dello stomaco;;;1
2009;Fuori Milano;Maschi;86;Tumori;Tumori maligni dell'intestino;;;1
2009;Fuori Milano;Maschi;86;Tumori;Tumori maligni del fegato e vie biliari;;;1
2009;Fuori Milano;Maschi;86;Tumori;Tumori maligni della trachea, bronchi, polmoni;;;2
2009;Fuori Milano;Maschi;86;Tumori;Tumori maligni dell'apparato urinario;;;1
2009;Fuori Milano;Maschi;86;Tumori;Altri tumori maligni dei tessuti linfatici;;;1
2009;Fuori Milano;Maschi;86;Malattie endocrine, nutrizionali e metaboliche;Diabete mellito;;;1
2009;Fuori Milano;Maschi;86;Malattie del sistema nervoso;Altre malattie del sistema nervoso;;;3
2009;Fuori Milano;Maschi;86;Malattie del sistema circolatorio;Infarto miocardico acuto e pregresso;;;1
2009;Fuori Milano;Maschi;86;Malattie del sistema circolatorio;Altre malattie del cuore;;;6
2009;Fuori Milano;Maschi;86;Malattie del sistema circolatorio;Trombosi cerebrale ed embolia;;;2
2009;Fuori Milano;Maschi;86;Malattie del sistema circolatorio;Arteriosclerosi generalizzata;;;2
2009;Fuori Milano;Maschi;86;Malattie del sistema respiratorio;Polmonite;;;1
2009;Fuori Milano;Maschi;86;Malattie del sistema respiratorio;Bronchite;;;2
2009;Fuori Milano;Maschi;86;Malattie dell'apparato digerente;Occlusione intestinale;;;1
2009;Fuori Milano;Maschi;86;Malattie dell'apparato genitourinario;Insufficienza renale;;;1
2009;Fuori Milano;Maschi;86;Sintomi, segni e risultati anormali di esami clinici e di laboratorio;Senilità;;;1
2009;Fuori Milano;Maschi;86;Cause esterne di morbosità e mortalità;Altre cause esterne di traumatismo accidentale;Altre cause esterne di traumatismo accidentale;Accidentale;1
2009;Fuori Milano;Maschi;87;Malattie infettive e parassitarie;Altre malattie batteriche;;;1
2009;Fuori Milano;Maschi;87;Tumori;Tumori maligni della trachea, bronchi, polmoni;;;3
2009;Fuori Milano;Maschi;87;Tumori;Tumori maligni della prostata;;;1
2009;Fuori Milano;Maschi;87;Tumori;Altri tumori maligni dei tessuti linfatici;;;1
2009;Fuori Milano;Maschi;87;Malattie del sistema circolatorio;Ipertensione;;;1
2009;Fuori Milano;Maschi;87;Malattie del sistema circolatorio;Infarto miocardico acuto e pregresso;;;2
2009;Fuori Milano;Maschi;87;Malattie del sistema circolatorio;Altre malattie del cuore;;;5
2009;Fuori Milano;Maschi;87;Malattie del sistema circolatorio;Altri disturbi circolatori dell'encefalo;;;3
2009;Fuori Milano;Maschi;87;Malattie del sistema respiratorio;Polmonite;;;1
2009;Fuori Milano;Maschi;87;Malattie del sistema respiratorio;Bronchite;;;1
2009;Fuori Milano;Maschi;87;Malattie dell'apparato digerente;Occlusione intestinale;;;1
2009;Fuori Milano;Maschi;87;Malattie del sistema osteomuscolare e tessuto connettivo;Altre malattie del sistema osteomuscolare e tessuto connettivo;;;1
2009;Fuori Milano;Maschi;87;Malattie dell'apparato genitourinario;Insufficienza renale;;;1
2009;Fuori Milano;Maschi;87;Malattie dell'apparato genitourinario;Altre malattie apparato urinario;;;1
2009;Fuori Milano;Maschi;87;Sintomi, segni e risultati anormali di esami clinici e di laboratorio;Senilità;;;7
2009;Fuori Milano;Maschi;87;Cause esterne di morbosità e mortalità;Suicidio;Suicidio;Suicidio;1
2009;Fuori Milano;Maschi;88;Tumori;Tumori maligni dello stomaco;;;1
2009;Fuori Milano;Maschi;88;Tumori;Tumori maligni dell'intestino;;;1
2009;Fuori Milano;Maschi;88;Tumori;Tumori maligni della prostata;;;1
2009;Fuori Milano;Maschi;88;Tumori;Tumori maligni dell'apparato urinario;;;1
2009;Fuori Milano;Maschi;88;Tumori;Altre localizzazioni di tumori maligni;;;2
2009;Fuori Milano;Maschi;88;Malattie del sistema nervoso;Altre malattie del sistema nervoso;;;1
2009;Fuori Milano;Maschi;88;Malattie del sistema circolatorio;Altre malattie ischemiche del cuore;;;2
2009;Fuori Milano;Maschi;88;Malattie del sistema circolatorio;Altre malattie del cuore;;;5
2009;Fuori Milano;Maschi;88;Malattie del sistema circolatorio;Altri disturbi circolatori dell'encefalo;;;3
2009;Fuori Milano;Maschi;88;Malattie del sistema circolatorio;Arteriosclerosi generalizzata;;;1
2009;Fuori Milano;Maschi;88;Malattie del sistema respiratorio;Polmonite;;;1
2009;Fuori Milano;Maschi;88;Malattie del sistema respiratorio;Bronchite;;;2
2009;Fuori Milano;Maschi;88;Malattie del sistema respiratorio;Altre malattie dell'apparato respiratorio;;;1
2009;Fuori Milano;Maschi;88;Malattie dell'apparato digerente;Altre malattie dell'apparato digerente;;;1
2009;Fuori Milano;Maschi;88;Malattie del sistema osteomuscolare e tessuto connettivo;Altre malattie del sistema osteomuscolare e tessuto connettivo;;;1
2009;Fuori Milano;Maschi;88;Malattie dell'apparato genitourinario;Insufficienza renale;;;1
2009;Fuori Milano;Maschi;88;Sintomi, segni e risultati anormali di esami clinici e di laboratorio;Sintomi, segni e risultati anormali di esami;;;1
2009;Fuori Milano;Maschi;88;Sintomi, segni e risultati anormali di esami clinici e di laboratorio;Senilità;;;1
2009;Fuori Milano;Maschi;89;Tumori;Tumori maligni dell'intestino;;;1
2009;Fuori Milano;Maschi;89;Tumori;Tumori maligni del fegato e vie biliari;;;2
2009;Fuori Milano;Maschi;89;Tumori;Melanoma ed altri tumori maligni della cute;;;1
2009;Fuori Milano;Maschi;89;Tumori;Tumori maligni della prostata;;;1
2009;Fuori Milano;Maschi;89;Malattie del sangue, degli organi ematopoietici e alcuni disturbi immunitari;Anemie;;;1
2009;Fuori Milano;Maschi;89;Malattie endocrine, nutrizionali e metaboliche;Diabete mellito;;;1
2009;Fuori Milano;Maschi;89;Malattie del sistema nervoso;Altre malattie del sistema nervoso;;;1
2009;Fuori Milano;Maschi;89;Malattie del sistema circolatorio;Altre malattie del cuore;;;7
2009;Fuori Milano;Maschi;89;Malattie del sistema circolatorio;Emorragia cerebrale;;;1
2009;Fuori Milano;Maschi;89;Malattie del sistema circolatorio;Altri disturbi circolatori dell'encefalo;;;1
2009;Fuori Milano;Maschi;89;Malattie del sistema respiratorio;Polmonite;;;2
2009;Fuori Milano;Maschi;89;Malattie dell'apparato digerente;Occlusione intestinale;;;1
2009;Fuori Milano;Maschi;89;Malattie dell'apparato genitourinario;Altre malattie apparato urinario;;;2
2009;Fuori Milano;Maschi;89;Sintomi, segni e risultati anormali di esami clinici e di laboratorio;Senilità;;;1
2009;Fuori Milano;Maschi;89;Cause esterne di morbosità e mortalità;Altre cause esterne di traumatismo accidentale;Altre cause esterne di traumatismo accidentale;Accidentale;1
2009;Fuori Milano;Maschi;90;Tumori;Tumori maligni dell'encefalo;;;1
2009;Fuori Milano;Maschi;90;Disturbi psichici e comportamentali;Disturbi psichici;;;1
2009;Fuori Milano;Maschi;90;Malattie del sistema circolatorio;Infarto miocardico acuto e pregresso;;;1
2009;Fuori Milano;Maschi;90;Malattie del sistema circolatorio;Altre malattie del cuore;;;1
2009;Fuori Milano;Maschi;90;Sintomi, segni e risultati anormali di esami clinici e di laboratorio;Sintomi, segni e risultati anormali di esami;;;1
2009;Fuori Milano;Maschi;90;Sintomi, segni e risultati anormali di esami clinici e di laboratorio;Senilità;;;1
2009;Fuori Milano;Maschi;91;Tumori;Altri tumori maligni dell'apparato digerente;;;1
2009;Fuori Milano;Maschi;91;Tumori;Tumori maligni della prostata;;;1
2009;Fuori Milano;Maschi;91;Malattie del sistema circolatorio;Altre malattie del cuore;;;1
2009;Fuori Milano;Maschi;91;Malattie del sistema circolatorio;Altri disturbi circolatori dell'encefalo;;;2
2009;Fuori Milano;Maschi;91;Malattie dell'apparato digerente;Altre malattie dell'apparato digerente;;;1
2009;Fuori Milano;Maschi;91;Malattie del sistema osteomuscolare e tessuto connettivo;Altre malattie del sistema osteomuscolare e tessuto connettivo;;;1
2009;Fuori Milano;Maschi;91;Sintomi, segni e risultati anormali di esami clinici e di laboratorio;Senilità;;;3
2009;Fuori Milano;Maschi;92;Tumori;Altri tumori maligni dei tessuti linfatici;;;1
2009;Fuori Milano;Maschi;92;Malattie del sistema circolatorio;Infarto miocardico acuto e pregresso;;;1
2009;Fuori Milano;Maschi;92;Malattie del sistema circolatorio;Altre malattie del cuore;;;1
2009;Fuori Milano;Maschi;92;Malattie del sistema circolatorio;Trombosi cerebrale ed embolia;;;1
2009;Fuori Milano;Maschi;92;Malattie del sistema respiratorio;Polmonite;;;1
2009;Fuori Milano;Maschi;92;Malattie dell'apparato digerente;Altre malattie dell'apparato digerente;;;1
2009;Fuori Milano;Maschi;92;Sintomi, segni e risultati anormali di esami clinici e di laboratorio;Sintomi, segni e risultati anormali di esami;;;1
2009;Fuori Milano;Maschi;92;Sintomi, segni e risultati anormali di esami clinici e di laboratorio;Senilità;;;1
2009;Fuori Milano;Maschi;93;Malattie infettive e parassitarie;Tubercolosi;;;1
2009;Fuori Milano;Maschi;93;Malattie del sangue, degli organi ematopoietici e alcuni disturbi immunitari;Anemie;;;1
2009;Fuori Milano;Maschi;93;Malattie del sistema circolatorio;Ipertensione;;;1
2009;Fuori Milano;Maschi;93;Malattie del sistema circolatorio;Infarto miocardico acuto e pregresso;;;1
2009;Fuori Milano;Maschi;93;Malattie del sistema circolatorio;Altre malattie ischemiche del cuore;;;4
2009;Fuori Milano;Maschi;93;Malattie del sistema circolatorio;Trombosi cerebrale ed embolia;;;1
2009;Fuori Milano;Maschi;93;Malattie del sistema circolatorio;Altri disturbi circolatori dell'encefalo;;;1
2009;Fuori Milano;Maschi;93;Malattie del sistema circolatorio;Altre malattie del sistema circolatorio;;;1
2009;Fuori Milano;Maschi;93;Malattie dell'apparato genitourinario;Insufficienza renale;;;1
2009;Fuori Milano;Maschi;93;Sintomi, segni e risultati anormali di esami clinici e di laboratorio;Senilità;;;1
2009;Fuori Milano;Maschi;94;Tumori;Tumori maligni della prostata;;;1
2009;Fuori Milano;Maschi;94;Malattie del sistema nervoso;Altre malattie del sistema nervoso;;;1
2009;Fuori Milano;Maschi;94;Malattie del sistema circolatorio;Altre malattie ischemiche del cuore;;;1
2009;Fuori Milano;Maschi;94;Malattie del sistema circolatorio;Altre malattie del cuore;;;3
2009;Fuori Milano;Maschi;94;Malattie del sistema respiratorio;Bronchite;;;1
2009;Fuori Milano;Maschi;95;Tumori;Altre localizzazioni di tumori maligni;;;1
2009;Fuori Milano;Maschi;95;Disturbi psichici e comportamentali;Disturbi psichici;;;1
2009;Fuori Milano;Maschi;95;Malattie del sistema nervoso;Altre malattie del sistema nervoso;;;1
2009;Fuori Milano;Maschi;95;Malattie del sistema respiratorio;Bronchite;;;1
2009;Fuori Milano;Maschi;95;Sintomi, segni e risultati anormali di esami clinici e di laboratorio;Senilità;;;2
2009;Fuori Milano;Maschi;96;Tumori;Tumori maligni della prostata;;;1
2009;Fuori Milano;Maschi;96;Malattie del sistema nervoso;Altre malattie del sistema nervoso;;;1
2009;Fuori Milano;Maschi;96;Malattie del sistema circolatorio;Trombosi cerebrale ed embolia;;;3
2009;Fuori Milano;Maschi;96;Malattie del sistema circolatorio;Altre malattie del sistema circolatorio;;;1
2009;Fuori Milano;Maschi;96;Sintomi, segni e risultati anormali di esami clinici e di laboratorio;Senilità;;;1
2009;Fuori Milano;Maschi;97;Tumori;Tumori maligni della trachea, bronchi, polmoni;;;1
2009;Fuori Milano;Maschi;97;Malattie del sistema circolatorio;Altre malattie ischemiche del cuore;;;1
2009;Fuori Milano;Maschi;97;Malattie del sistema circolatorio;Altre malattie del sistema circolatorio;;;1
2009;Fuori Milano;Maschi;97;Malattie del sistema circolatorio;Arteriosclerosi generalizzata;;;1
2009;Fuori Milano;Maschi;97;Malattie del sistema respiratorio;Polmonite;;;1
2009;Fuori Milano;Maschi;98;Malattie del sistema circolatorio;Ipertensione;;;1
2009;Fuori Milano;Maschi;98;Malattie del sistema circolatorio;Altre malattie del cuore;;;1
2009;Fuori Milano;Maschi;98;Malattie del sistema circolatorio;Altri disturbi circolatori dell'encefalo;;;1
